"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",Sales,Quantity,Discount,Profit,rn
4892,CA-2013-135776,2013-12-24,2013-12-31,"Standard Class",EH-13765,"edward hooks",Corporate,"United States",Seattle,Washington,98103,West,OFF-PA-10001295,"Office Supplies",Paper,"Computer Printout Paper with Letter-Trim Perforations",37.94,2,0,18.2112,1
4895,CA-2013-135776,2013-12-24,2013-12-31,"Standard Class",EH-13765,"edward hooks",Corporate,"United States",Seattle,Washington,98103,West,OFF-PA-10004327,"Office Supplies",Paper,"Xerox 1911",47.9,1,0,22.992,1
4894,CA-2013-135776,2013-12-24,2013-12-31,"Standard Class",EH-13765,"edward hooks",Corporate,"United States",Seattle,Washington,98103,West,OFF-ST-10002743,"Office Supplies",Storage,"SAFCO Boltless Steel Shelving",227.28,2,0,2.2728,1
4897,CA-2013-135776,2013-12-24,2013-12-31,"Standard Class",EH-13765,"edward hooks",Corporate,"United States",Seattle,Washington,98103,West,OFF-ST-10003470,"Office Supplies",Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0,55.896,1
8177,CA-2013-135965,2013-09-23,2013-09-26,"First Class",SZ-20035,"sam zeldin","Home Office","United States","New York City","New York",10035,East,OFF-ST-10002370,"Office Supplies",Storage,"Sortfiler Multipurpose Personal File Organizer, Black",128.34,6,0,37.2186,1
5380,CA-2013-136021,2013-08-15,2013-08-19,"Standard Class",JM-15580,"jill matthias",Consumer,"United States","Los Angeles",California,90045,West,OFF-PA-10000551,"Office Supplies",Paper,"Array Memo Cubes",15.54,3,0,7.6146,1
5381,CA-2013-136021,2013-08-15,2013-08-19,"Standard Class",JM-15580,"jill matthias",Consumer,"United States","Los Angeles",California,90045,West,TEC-MA-10000423,Technology,Machines,"Texas Instruments TI-34 Scientific Calculator",105.552,6,0.2,35.6238,1
4842,CA-2013-136049,2013-12-24,2013-12-29,"Standard Class",NM-18520,"neoma murray",Consumer,"United States","Bowling Green",Ohio,43402,East,OFF-BI-10001267,"Office Supplies",Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",5.553,3,0.7,-4.0722,1
5003,CA-2013-136126,2013-05-25,2013-05-25,"Same Day",EH-14125,"eugene hildebrand","Home Office","United States","Newport News",Virginia,23602,South,OFF-PA-10004327,"Office Supplies",Paper,"Xerox 1911",191.6,4,0,91.968,1
803,CA-2013-136133,2013-08-19,2013-08-24,"Second Class",HW-14935,"helen wasserman",Corporate,"United States","New York City","New York",10024,East,OFF-AP-10000576,"Office Supplies",Appliances,"Belkin 7 Outlet SurgeMaster II",355.32,9,0,99.4896,1
3874,CA-2013-136231,2013-09-06,2013-09-08,"Second Class",DM-13015,"darrin martin",Consumer,"United States","Johnson City",Tennessee,37604,South,OFF-EN-10001099,"Office Supplies",Envelopes,Staples,23.472,3,0.2,7.6284,1
3877,CA-2013-136231,2013-09-06,2013-09-08,"Second Class",DM-13015,"darrin martin",Consumer,"United States","Johnson City",Tennessee,37604,South,OFF-PA-10000327,"Office Supplies",Paper,"Xerox 1971",10.272,3,0.2,3.21,1
3876,CA-2013-136231,2013-09-06,2013-09-08,"Second Class",DM-13015,"darrin martin",Consumer,"United States","Johnson City",Tennessee,37604,South,TEC-PH-10002660,Technology,Phones,"Nortel Networks T7316 E Nt8 B27",108.784,2,0.2,6.799,1
4142,CA-2013-136287,2013-06-14,2013-06-18,"Standard Class",SS-20590,"sonia sunley",Consumer,"United States",Wichita,Kansas,67212,Central,OFF-LA-10003148,"Office Supplies",Labels,"Avery 51",18.9,3,0,8.694,1
5884,CA-2013-136301,2013-03-14,2013-03-16,"Second Class",EH-13765,"edward hooks",Corporate,"United States","San Francisco",California,94109,West,FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",28.28,2,0,7.3528,1
5885,CA-2013-136301,2013-03-14,2013-03-16,"Second Class",EH-13765,"edward hooks",Corporate,"United States","San Francisco",California,94109,West,OFF-SU-10000151,"Office Supplies",Supplies,"High Speed Automatic Electric Letter Opener",4912.59,3,0,196.5036,1
9806,CA-2013-136322,2013-10-22,2013-10-27,"Standard Class",AP-10720,"anne pryor","Home Office","United States","Fort Lauderdale",Florida,33311,South,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14" Day/Date Wall Clock"",45.568,2,0.2,9.6832,1
9807,CA-2013-136322,2013-10-22,2013-10-27,"Standard Class",AP-10720,"anne pryor","Home Office","United States","Fort Lauderdale",Florida,33311,South,OFF-BI-10004817,"Office Supplies",Binders,"GBC Personal VeloBind Strips",28.752,8,0.7,-21.0848,1
1412,CA-2013-136329,2013-07-10,2013-07-14,"Standard Class",JD-15895,"jonathan doherty",Corporate,"United States","New York City","New York",10035,East,FUR-CH-10002335,Furniture,Chairs,"Hon GuestStacker Chair",408.006,2,0.1,72.5344,1
1413,CA-2013-136329,2013-07-10,2013-07-14,"Standard Class",JD-15895,"jonathan doherty",Corporate,"United States","New York City","New York",10035,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",165.28,4,0,14.8752,1
2854,CA-2013-136371,2013-03-20,2013-03-22,"Second Class",SV-20935,"susan vittorini",Consumer,"United States",Oceanside,"New York",11572,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,4,0,6.9088,1
2853,CA-2013-136371,2013-03-20,2013-03-22,"Second Class",SV-20935,"susan vittorini",Consumer,"United States",Oceanside,"New York",11572,East,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",14.98,1,0,6.8908,1
552,CA-2013-136406,2013-04-16,2013-04-18,"Second Class",BD-11320,"bill donatelli",Consumer,"United States","San Francisco",California,94110,West,FUR-CH-10002024,Furniture,Chairs,"HON 5400 Series Task Chairs for Big and Tall",1121.568,2,0.2,0,1
2055,CA-2013-136434,2013-12-02,2013-12-08,"Standard Class",RD-19480,"rick duston",Consumer,"United States",Richmond,Indiana,47374,Central,FUR-FU-10001196,Furniture,Furnishings,"DAX Cubicle Frames - 8x10",17.31,3,0,5.193,1
2197,CA-2013-136483,2013-12-02,2013-12-07,"Standard Class",AG-10390,"allen goldenen",Consumer,"United States",Knoxville,Tennessee,37918,South,OFF-AR-10000940,"Office Supplies",Art,"Newell 343",4.704,2,0.2,0.4116,1
7550,CA-2013-136595,2013-09-06,2013-09-08,"First Class",EM-13825,"elizabeth moffitt",Corporate,"United States",Houston,Texas,77036,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12" Wall Clock"",21.204,3,0.6,-11.6622,1
5577,CA-2013-136686,2013-12-13,2013-12-17,"Standard Class",RF-19840,"roy französisch",Consumer,"United States",Pasadena,California,91104,West,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2" Diameter Chrome Round Wall Clock"",383.64,6,0,122.7648,1
5578,CA-2013-136686,2013-12-13,2013-12-17,"Standard Class",RF-19840,"roy französisch",Consumer,"United States",Pasadena,California,91104,West,OFF-AP-10002350,"Office Supplies",Appliances,"Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector",56.52,3,0,15.8256,1
8693,CA-2013-136770,2013-08-15,2013-08-19,"Standard Class",SP-20650,"stephanie phelps",Corporate,"United States",Akron,Ohio,44312,East,TEC-AC-10000420,Technology,Accessories,"Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning",279.96,5,0.2,48.993,1
8692,CA-2013-136770,2013-08-15,2013-08-19,"Standard Class",SP-20650,"stephanie phelps",Corporate,"United States",Akron,Ohio,44312,East,TEC-PH-10001530,Technology,Phones,"Plantronics Voyager Pro Legend",247.188,2,0.4,-49.4376,1
8691,CA-2013-136770,2013-08-15,2013-08-19,"Standard Class",SP-20650,"stephanie phelps",Corporate,"United States",Akron,Ohio,44312,East,TEC-PH-10003580,Technology,Phones,"Cisco IP Phone 7961G-GE VoIP phone",259.896,2,0.4,-56.3108,1
2511,CA-2013-136812,2013-11-19,2013-11-24,"Standard Class",AW-10930,"arthur wiediger","Home Office","United States","Oklahoma City",Oklahoma,73120,Central,OFF-ST-10003470,"Office Supplies",Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0,55.896,1
542,CA-2013-136924,2013-07-15,2013-07-18,"First Class",ES-14080,"erin smith",Corporate,"United States",Tucson,Arizona,85705,West,TEC-PH-10002262,Technology,Phones,"LG Electronics Tone+ HBS-730 Bluetooth Headset",380.864,8,0.2,38.0864,1
7869,CA-2013-136994,2013-05-28,2013-06-03,"Standard Class",LS-17245,"lynn smith",Consumer,"United States","Los Angeles",California,90045,West,OFF-PA-10000575,"Office Supplies",Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38,2,0,6.1548,1
1301,CA-2013-137043,2013-12-24,2013-12-26,"Second Class",LC-17140,"logan currie",Consumer,"United States",Springfield,Virginia,22153,South,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",572.76,6,0,166.1004,1
1212,CA-2013-137050,2013-07-15,2013-07-19,"Second Class",SW-20755,"steven ward",Corporate,"United States","New York City","New York",10009,East,FUR-BO-10004695,Furniture,Bookcases,"O'Sullivan 2-Door Barrister Bookcase in Odessa Pine",579.136,4,0.2,21.7176,1
1210,CA-2013-137050,2013-07-15,2013-07-19,"Second Class",SW-20755,"steven ward",Corporate,"United States","New York City","New York",10009,East,OFF-AR-10004999,"Office Supplies",Art,"Newell 315",41.86,7,0,10.465,1
1211,CA-2013-137050,2013-07-15,2013-07-19,"Second Class",SW-20755,"steven ward",Corporate,"United States","New York City","New York",10009,East,OFF-BI-10001031,"Office Supplies",Binders,"Pressboard Data Binders by Wilson Jones",8.544,2,0.2,2.8836,1
1208,CA-2013-137050,2013-07-15,2013-07-19,"Second Class",SW-20755,"steven ward",Corporate,"United States","New York City","New York",10009,East,OFF-BI-10002160,"Office Supplies",Binders,"Acco Hanging Data Binders",9.144,3,0.2,3.2004,1
1209,CA-2013-137050,2013-07-15,2013-07-19,"Second Class",SW-20755,"steven ward",Corporate,"United States","New York City","New York",10009,East,OFF-FA-10002988,"Office Supplies",Fasteners,"Ideal Clamps",14.07,7,0,6.8943,1
1207,CA-2013-137050,2013-07-15,2013-07-19,"Second Class",SW-20755,"steven ward",Corporate,"United States","New York City","New York",10009,East,OFF-ST-10004634,"Office Supplies",Storage,"Personal Folder Holder, Ebony",11.21,1,0,3.363,1
9744,CA-2013-137127,2013-06-17,2013-06-23,"Standard Class",JJ-15445,"jennifer jackson",Consumer,"United States",Newark,Delaware,19711,East,OFF-LA-10001641,"Office Supplies",Labels,"Avery 518",9.45,3,0,4.536,1
3568,CA-2013-137176,2013-09-10,2013-09-15,"Second Class",DB-12910,"daniel byrd","Home Office","United States",Dallas,Texas,75220,Central,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15.008,4,0.6,-12.0064,1
2614,CA-2013-137204,2013-04-29,2013-05-06,"Standard Class",BO-11350,"bill overfelt",Corporate,"United States","Los Angeles",California,90045,West,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",41.568,2,0.2,2.598,1
655,CA-2013-137239,2013-08-23,2013-08-29,"Standard Class",CR-12730,"craig reiter",Consumer,"United States",Columbus,Ohio,43229,East,OFF-AP-10002439,"Office Supplies",Appliances,"Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge",113.552,2,0.2,8.5164,1
656,CA-2013-137239,2013-08-23,2013-08-29,"Standard Class",CR-12730,"craig reiter",Consumer,"United States",Columbus,Ohio,43229,East,OFF-BI-10002827,"Office Supplies",Binders,"Avery Durable Poly Binders",3.318,2,0.7,-2.6544,1
657,CA-2013-137239,2013-08-23,2013-08-29,"Standard Class",CR-12730,"craig reiter",Consumer,"United States",Columbus,Ohio,43229,East,OFF-EN-10002230,"Office Supplies",Envelopes,"Airmail Envelopes",134.288,2,0.2,45.3222,1
23,CA-2013-137330,2013-12-10,2013-12-14,"Standard Class",KB-16585,"ken black",Corporate,"United States",Fremont,Nebraska,68025,Central,OFF-AP-10001492,"Office Supplies",Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",60.34,7,0,15.6884,1
22,CA-2013-137330,2013-12-10,2013-12-14,"Standard Class",KB-16585,"ken black",Corporate,"United States",Fremont,Nebraska,68025,Central,OFF-AR-10000246,"Office Supplies",Art,"Newell 318",19.46,7,0,5.0596,1
7234,CA-2013-137337,2013-03-09,2013-03-13,"Standard Class",GB-14575,"giulietta baptist",Consumer,"United States","New York City","New York",10011,East,FUR-FU-10003347,Furniture,Furnishings,"Coloredge Poster Frame",113.6,8,0,44.304,1
7236,CA-2013-137337,2013-03-09,2013-03-13,"Standard Class",GB-14575,"giulietta baptist",Consumer,"United States","New York City","New York",10011,East,OFF-BI-10000632,"Office Supplies",Binders,"Satellite Sectional Post Binders",69.456,2,0.2,22.5732,1
7235,CA-2013-137337,2013-03-09,2013-03-13,"Standard Class",GB-14575,"giulietta baptist",Consumer,"United States","New York City","New York",10011,East,OFF-PA-10001934,"Office Supplies",Paper,"Xerox 1993",12.96,2,0,6.3504,1
9676,CA-2013-137393,2013-05-07,2013-05-11,"Standard Class",GM-14500,"gene mcclure",Consumer,"United States",Bakersfield,California,93309,West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2" Career Panel/Partition Cubicle Clock"",41.6,4,0,14.144,1
8426,CA-2013-137652,2013-08-29,2013-08-31,"First Class",EB-13750,"edward becker",Corporate,"United States",Cincinnati,Ohio,45231,East,OFF-BI-10004099,"Office Supplies",Binders,"GBC VeloBinder Strips",18.432,8,0.7,-12.288,1
3524,CA-2013-137673,2013-09-06,2013-09-11,"Standard Class",ML-17395,"marina lichtenstein",Corporate,"United States","San Diego",California,92105,West,TEC-AC-10002345,Technology,Accessories,"HP Standard 104 key PS/2 Keyboard",116,8,0,29,1
2589,CA-2013-137729,2013-05-06,2013-05-10,"Standard Class",BF-11005,"barry franz","Home Office","United States","Los Angeles",California,90004,West,OFF-ST-10001505,"Office Supplies",Storage,"Perma STOR-ALL Hanging File Box, 13 1/8"W x 12 1/4""D x 10 1/2""H"",5.98,1,0,1.0166,1
2590,CA-2013-137729,2013-05-06,2013-05-10,"Standard Class",BF-11005,"barry franz","Home Office","United States","Los Angeles",California,90004,West,TEC-PH-10001433,Technology,Phones,"Cisco Small Business SPA 502G VoIP phone",246.168,3,0.2,21.5397,1
2341,CA-2013-137736,2013-11-11,2013-11-16,"Standard Class",DC-13285,"debra catini",Consumer,"United States","Warner Robins",Georgia,31088,South,OFF-AR-10004999,"Office Supplies",Art,"Newell 315",41.86,7,0,10.465,1
7455,CA-2013-137743,2013-07-31,2013-08-05,"Standard Class",KH-16360,"katherine hughes",Consumer,"United States",Chicago,Illinois,60623,Central,OFF-LA-10003663,"Office Supplies",Labels,"Avery 498",9.248,4,0.2,3.1212,1
7456,CA-2013-137743,2013-07-31,2013-08-05,"Standard Class",KH-16360,"katherine hughes",Consumer,"United States",Chicago,Illinois,60623,Central,OFF-ST-10001780,"Office Supplies",Storage,"Tennsco 16-Compartment Lockers with Coat Rack",1036.624,2,0.2,51.8312,1
3744,CA-2013-137848,2013-01-15,2013-01-21,"Standard Class",WB-21850,"william brown",Consumer,"United States","New York City","New York",10011,East,OFF-BI-10002225,"Office Supplies",Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11" x 14-7/8"""",49.536,3,0.2,17.3376,1
3742,CA-2013-137848,2013-01-15,2013-01-21,"Standard Class",WB-21850,"william brown",Consumer,"United States","New York City","New York",10011,East,OFF-EN-10001137,"Office Supplies",Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",16.52,4,0,7.5992,1
3743,CA-2013-137848,2013-01-15,2013-01-21,"Standard Class",WB-21850,"william brown",Consumer,"United States","New York City","New York",10011,East,OFF-PA-10004285,"Office Supplies",Paper,"Xerox 1959",60.12,9,0,28.8576,1
7987,CA-2013-137939,2013-07-21,2013-07-24,"Second Class",PJ-19015,"pauline johnson",Consumer,"United States","Long Beach","New York",11561,East,TEC-PH-10003589,Technology,Phones,"invisibleSHIELD by ZAGG Smudge-Free Screen Protector",89.95,5,0,43.176,1
5357,CA-2013-138037,2013-09-30,2013-10-04,"Standard Class",AR-10540,"andy reiter",Consumer,"United States","San Francisco",California,94109,West,OFF-BI-10002982,"Office Supplies",Binders,"Avery Self-Adhesive Photo Pockets for Polaroid Photos",27.24,5,0.2,9.534,1
8614,CA-2013-138233,2013-11-10,2013-11-15,"Standard Class",PF-19165,"philip fox",Consumer,"United States",Oakland,California,94601,West,TEC-AC-10002001,Technology,Accessories,"Logitech Wireless Gaming Headset G930",479.97,3,0,177.5889,1
7467,CA-2013-138282,2013-05-20,2013-05-24,"Standard Class",AH-10690,"anna häberlin",Corporate,"United States","Los Angeles",California,90008,West,OFF-AP-10001366,"Office Supplies",Appliances,Staples,87.84,8,0,23.7168,1
7817,CA-2013-138478,2013-10-22,2013-10-27,"Second Class",DP-13390,"dennis pardue","Home Office","United States","North Las Vegas",Nevada,89031,West,OFF-AR-10002240,"Office Supplies",Art,"Panasonic KP-150 Electric Pencil Sharpener",113.22,3,0,29.4372,1
7819,CA-2013-138478,2013-10-22,2013-10-27,"Second Class",DP-13390,"dennis pardue","Home Office","United States","North Las Vegas",Nevada,89031,West,OFF-BI-10001120,"Office Supplies",Binders,"Ibico EPK-21 Electric Binding System",4535.976,3,0.2,1644.2913,1
7818,CA-2013-138478,2013-10-22,2013-10-27,"Second Class",DP-13390,"dennis pardue","Home Office","United States","North Las Vegas",Nevada,89031,West,OFF-PA-10001801,"Office Supplies",Paper,"Xerox 193",35.88,6,0,17.5812,1
355,CA-2013-138520,2013-04-09,2013-04-14,"Standard Class",JL-15505,"jeremy lonsdale",Consumer,"United States","New York City","New York",10035,East,FUR-BO-10002268,Furniture,Bookcases,"Sauder Barrister Bookcases",388.704,6,0.2,-4.8588,1
357,CA-2013-138520,2013-04-09,2013-04-14,"Standard Class",JL-15505,"jeremy lonsdale",Consumer,"United States","New York City","New York",10035,East,OFF-AR-10002399,"Office Supplies",Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",17.04,4,0,6.9864,1
356,CA-2013-138520,2013-04-09,2013-04-14,"Standard Class",JL-15505,"jeremy lonsdale",Consumer,"United States","New York City","New York",10035,East,OFF-EN-10001137,"Office Supplies",Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",8.26,2,0,3.7996,1
358,CA-2013-138520,2013-04-09,2013-04-14,"Standard Class",JL-15505,"jeremy lonsdale",Consumer,"United States","New York City","New York",10035,East,OFF-PA-10002713,"Office Supplies",Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",34.4,5,0,15.824,1
8482,CA-2013-138583,2013-05-25,2013-05-29,"Standard Class",DP-13390,"dennis pardue","Home Office","United States",Philadelphia,Pennsylvania,19120,East,OFF-AR-10001860,"Office Supplies",Art,"BIC Liqua Brite Liner",16.656,3,0.2,3.3312,1
7579,CA-2013-138597,2013-12-19,2013-12-22,"First Class",PN-18775,"parhena norris","Home Office","United States",Omaha,Nebraska,68104,Central,FUR-CH-10004997,Furniture,Chairs,"Hon Every-Day Series Multi-Task Chairs",563.94,3,0,112.788,1
7182,CA-2013-138667,2013-12-28,2013-12-31,"Second Class",MW-18220,"mitch webber",Consumer,"United States",Lancaster,Ohio,43130,East,TEC-AC-10003063,Technology,Accessories,"Micro Innovations USB RF Wireless Keyboard with Mouse",40,2,0.2,0.5,1
3,CA-2013-138688,2013-06-13,2013-06-17,"Second Class",DV-13045,"darrin van huff",Corporate,"United States","Los Angeles",California,90036,West,OFF-LA-10000240,"Office Supplies",Labels,"Self-Adhesive Address Labels for Typewriters by Universal",14.62,2,0,6.8714,1
3169,CA-2013-138695,2013-05-29,2013-06-04,"Standard Class",KC-16675,"kimberly carter",Corporate,"United States",Tallahassee,Florida,32303,South,FUR-CH-10003833,Furniture,Chairs,"Novimex Fabric Task Chair",390.272,8,0.2,-24.392,1
3170,CA-2013-138695,2013-05-29,2013-06-04,"Standard Class",KC-16675,"kimberly carter",Corporate,"United States",Tallahassee,Florida,32303,South,OFF-PA-10001667,"Office Supplies",Paper,"Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)",62.192,13,0.2,19.435,1
3235,CA-2013-138933,2013-04-25,2013-04-28,"First Class",JL-15130,"jack lebron",Consumer,"United States",Riverside,California,92503,West,OFF-BI-10003355,"Office Supplies",Binders,"Cardinal Holdit Business Card Pockets",3.984,1,0.2,1.3944,1
7649,CA-2013-138968,2013-03-16,2013-03-17,"First Class",FC-14335,"fred chung",Corporate,"United States","San Francisco",California,94110,West,FUR-CH-10000309,Furniture,Chairs,"Global Comet Stacking Arm Chair",1352.032,4,0.2,84.502,1
7648,CA-2013-138968,2013-03-16,2013-03-17,"First Class",FC-14335,"fred chung",Corporate,"United States","San Francisco",California,94110,West,OFF-BI-10003529,"Office Supplies",Binders,"Avery Round Ring Poly Binders",4.544,2,0.2,1.6472,1
2990,CA-2013-139010,2013-02-21,2013-02-26,"Second Class",MC-17635,"matthew clasen",Corporate,"United States","Los Angeles",California,90032,West,OFF-BI-10000174,"Office Supplies",Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",18.56,4,0.2,6.496,1
2992,CA-2013-139010,2013-02-21,2013-02-26,"Second Class",MC-17635,"matthew clasen",Corporate,"United States","Los Angeles",California,90032,West,OFF-BI-10002309,"Office Supplies",Binders,"Avery Heavy-Duty EZD  Binder With Locking Rings",31.248,7,0.2,10.9368,1
2991,CA-2013-139010,2013-02-21,2013-02-26,"Second Class",MC-17635,"matthew clasen",Corporate,"United States","Los Angeles",California,90032,West,OFF-ST-10001809,"Office Supplies",Storage,"Fellowes Officeware Wire Shelving",449.15,5,0,8.983,1
2989,CA-2013-139010,2013-02-21,2013-02-26,"Second Class",MC-17635,"matthew clasen",Corporate,"United States","Los Angeles",California,90032,West,TEC-AC-10004227,Technology,Accessories,"SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card",12.99,1,0,0.7794,1
2229,CA-2013-139157,2013-10-02,2013-10-06,"Standard Class",GM-14680,"greg matthias",Consumer,"United States","New York City","New York",10024,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48" x 96"" Rectangular Conference Tables"",330.588,1,0.4,-115.7058,1
3359,CA-2013-139234,2013-05-07,2013-05-11,"Standard Class",AF-10870,"art ferguson",Consumer,"United States",Chicago,Illinois,60610,Central,OFF-BI-10000773,"Office Supplies",Binders,"Insertable Tab Post Binder Dividers",3.208,2,0.8,-5.2932,1
3360,CA-2013-139234,2013-05-07,2013-05-11,"Standard Class",AF-10870,"art ferguson",Consumer,"United States",Chicago,Illinois,60610,Central,TEC-AC-10004510,Technology,Accessories,"Logitech Desktop MK120 Mouse and keyboard Combo",26.176,2,0.2,-3.272,1
2986,CA-2013-139269,2013-05-26,2013-05-31,"Standard Class",JB-16045,"julia barnett","Home Office","United States",Columbus,Georgia,31907,South,FUR-FU-10000755,Furniture,Furnishings,"Eldon Expressions Mahogany Wood Desk Collection",24.96,4,0,6.24,1
2987,CA-2013-139269,2013-05-26,2013-05-31,"Standard Class",JB-16045,"julia barnett","Home Office","United States",Columbus,Georgia,31907,South,OFF-PA-10002893,"Office Supplies",Paper,"Wirebound Service Call Books, 5 1/2" x 4"""",19.36,2,0,9.2928,1
2988,CA-2013-139269,2013-05-26,2013-05-31,"Standard Class",JB-16045,"julia barnett","Home Office","United States",Columbus,Georgia,31907,South,OFF-ST-10000689,"Office Supplies",Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65,9,0,152.118,1
7780,CA-2013-139381,2013-04-19,2013-04-23,"Standard Class",RF-19840,"roy französisch",Consumer,"United States",Chesapeake,Virginia,23320,South,OFF-AP-10001271,"Office Supplies",Appliances,"Eureka The Boss Cordless Rechargeable Stick Vac",203.92,4,0,55.0584,1
4575,CA-2013-139395,2013-12-13,2013-12-19,"Standard Class",MG-17650,"matthew grinstein","Home Office","United States",Jackson,Michigan,49201,Central,FUR-FU-10003724,Furniture,Furnishings,"Westinghouse Clip-On Gooseneck Lamps",33.48,4,0,8.7048,1
4576,CA-2013-139395,2013-12-13,2013-12-19,"Standard Class",MG-17650,"matthew grinstein","Home Office","United States",Jackson,Michigan,49201,Central,OFF-AR-10003732,"Office Supplies",Art,"Newell 333",13.9,5,0,3.614,1
4577,CA-2013-139395,2013-12-13,2013-12-19,"Standard Class",MG-17650,"matthew grinstein","Home Office","United States",Jackson,Michigan,49201,Central,OFF-ST-10000885,"Office Supplies",Storage,"Fellowes Desktop Hanging File Manager",26.86,2,0,6.715,1
4574,CA-2013-139395,2013-12-13,2013-12-19,"Standard Class",MG-17650,"matthew grinstein","Home Office","United States",Jackson,Michigan,49201,Central,TEC-PH-10002103,Technology,Phones,"Jabra SPEAK 410",657.93,7,0,184.2204,1
9142,CA-2013-139409,2013-09-06,2013-09-08,"First Class",FW-14395,"fred wasserman",Corporate,"United States","New York City","New York",10011,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,0,12.208,1
8273,CA-2013-139549,2013-10-21,2013-10-26,"Standard Class",MY-18295,"muhammed yedwab",Corporate,"United States","El Cajon",California,92020,West,FUR-CH-10001802,Furniture,Chairs,"Hon Every-Day Chair Series Swivel Task Chairs",387.136,4,0.2,4.8392,1
4648,CA-2013-139556,2013-04-27,2013-05-02,"Standard Class",DB-13360,"dennis bolton","Home Office","United States","New York City","New York",10009,East,FUR-CH-10004983,Furniture,Chairs,"Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms",434.646,3,0.1,62.7822,1
4156,CA-2013-139689,2013-12-30,2014-01-04,"Standard Class",MP-17965,"michael paige",Corporate,"United States",Bristol,Tennessee,37620,South,OFF-BI-10000145,"Office Supplies",Binders,"Zipper Ring Binder Pockets",2.808,3,0.7,-1.9656,1
4155,CA-2013-139689,2013-12-30,2014-01-04,"Standard Class",MP-17965,"michael paige",Corporate,"United States",Bristol,Tennessee,37620,South,OFF-BI-10004781,"Office Supplies",Binders,"GBC Wire Binding Strips",38.088,4,0.7,-27.9312,1
8007,CA-2013-139808,2013-10-08,2013-10-12,"Standard Class",MC-18100,"mick crebagga",Consumer,"United States",Marysville,Washington,98270,West,OFF-FA-10001883,"Office Supplies",Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.36,12,0,0.9336,1
2783,CA-2013-139878,2013-11-12,2013-11-17,"Standard Class",LD-17005,"lisa decherney",Consumer,"United States",Detroit,Michigan,48234,Central,TEC-PH-10001336,Technology,Phones,"Digium D40 VoIP phone",257.98,2,0,74.8142,1
1534,CA-2013-139885,2013-12-05,2013-12-09,"Standard Class",EB-13840,"ellis ballard",Corporate,"United States","New York City","New York",10035,East,OFF-ST-10003324,"Office Supplies",Storage,"Belkin OmniView SE Rackmount Kit",212.88,6,0,0,1
8908,CA-2013-139934,2013-12-19,2013-12-21,"First Class",AY-10555,"andy yotov",Corporate,"United States","San Francisco",California,94110,West,TEC-PH-10001552,Technology,Phones,"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",66.976,7,0.2,6.6976,1
